Entity,Superclass(es),http://purl.org/ozo/onz-g#definitionSource,http://purl.org/ozo/onz-g#editorNote,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#closeMatch,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#exactMatch,
http://purl.org/ozo/onz-g#Participant,http://purl.org/ozo/onz-g#ProcessualRole,,,"'This ontology defined a limited set of case roles that specify the more general role Participant. Note that the use of case roles is not mandatory.'	'The class Participant is further specialized in so called case roles. Case roles are semantic roles played by participants of an event, process or situation. Note that the use of case roles is fully optional but allows for finegrained data retrieval on event participants.

Our definition of case roles follows the theory of the linguist Charles Fillmore. In short, case roles describe what role some entity plays in an event,  e.g. if it is doing something, undergoing something or using something. In this ontology, we use case role as a specification of the general role Participant.

For example, in the sentence 'Mary hit John with vase', we have three participants: Mary, John and a vase. With case roles, you can specify the semantic role of the participants:  'Mary' is the Agent, 'John' the Patient and 'the vase' the Theme.

Having case roles for participants of an event allows for specific queries that ask for e.g. all persons participating in some reported agressive incident in the role of AgentCaseRole or PatientCaseRole. In other words: ultimately it allows to specify whether a) some PatientInCare hit a Caregiver or b.) some Caregiver hit a PatientIncare or c) some PatientInCare hit another PatientInCare.


Also see: Fillmore, Charles J. (April 1967). 'The case for case'. Proceedings of the Texas Symposium, on Language Universals.

For a fine-grained implementation of case roles, see FrameNet: https://framenet.icsi.berkeley.edu/fndrupal/.'","'Participant'",,"'Editorial: Participant is a Role that is played by some Entity when involved in some Perdurant.'",,
http://purl.org/ozo/onz-g#Particular,http://www.w3.org/2002/07/owl#Thing,,,"'This is the top node of the ontology.'","'Particular'",,,"'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#particular'	'http://purl.obolibrary.org/obo/BFO_0000001'	'http://purl.org/nemo/gufo#Individual'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Entity'",
http://purl.org/ozo/onz-g#Partner,http://purl.org/ozo/onz-g#Relative,,,,"'Partner'",,"'Editorial: Partner is the Role of some Human and corresponds to the relation someone has to another Human where both contend to share intimacy and significant parts of their personal lives.'","'http://purl.bioontology.org/ontology/SNOMEDCT/262043009'",
http://purl.org/ozo/onz-g#PathologicAnatomicalEntity,http://purl.org/ozo/onz-g#OrganicObject,"'http://ontology.buffalo.edu/bio/ISMB/ISMB_Bio-ontologies'",,,"'PathologischeAnatomischeEntiteit'",,"'OGMS: 'An anatomical structure (FMA) is pathological whenever (1) it has come into being as a result of changes in some pre-existing canonical anatomical structure, (2) through processes other than the expression of the normal complement of genes of an organism of the given type, and (3) is predisposed to have health-related consequences for the organism in question manifested by symptoms and signs.''	'Editorial: PathologicAnatomicalEntity is an AnatomicalEntity which is not normally found in the Organism of which it is a part, and it is the result of some PathologicProcess.'","'http://purl.obolibrary.org/obo/OGMS_0000079'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#AbnormalAnatomicalStructure'",
http://purl.org/ozo/onz-g#PathologicProcess,http://purl.org/ozo/onz-g#BiologicalProcess,,,"'Note that PathologicalProcesses can be interpreted as a symptom of some disease or syndrom (modeled as onz-g:Qualities), see: onz-g:Symptom (a subclass of onz-g:AbstractRole) and the explanation provided there.'","'PathologischProces'",,"'Editorial: PathologicProcess is a non canonical BiologicalProcess, i.e. any disordered BiologicalProcess in an Organism as a whole or of multiple Organs or Tissues.'","'http://purl.bioontology.org/ontology/SNOMEDCT/308489006'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#PathologicProcess'",
http://purl.org/ozo/onz-g#PatientCaseRole,http://purl.org/ozo/onz-g#CaseRole,,,"'Examples:

'THE LAKE froze to depths of 6 feet.'
'Mary hit JOHN with a baseball bat.''","'PatiensCaseRole'",,"'Editorial: A PatientCaseRole is played by a participant of some Perdurant where participant undergoes/is affected by/changed by some Perdurant in the broadest sense.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#patient'",
http://purl.org/ozo/onz-g#PatientInCare,http://purl.org/ozo/onz-g#SocialRole,,,,"'Cliënt'","'http://purl.bioontology.org/ontology/SNOMEDCT/116154003'","'Editorial: PatientInCare is the Role of a Human who receives professional care, cure and/or assistance with activities of daily life by some CareOrganization and/or Caregiver.'",,
http://purl.org/ozo/onz-g#Perdurant,http://purl.org/ozo/onz-g#SpatioTemporalParticular,,,"'As a more formal definition and explanation: Perdurants are only partially present at some point in time and extend in time by accumulating different temporal parts. For example 'driving his car to Amsterdam' consist of different temporal parts or phases: driving his car at time 1, 2 and 3. As such, the driving accumulates temporal parts while the driving at time 1 and 2 are no longer present at time 3.

In onz-g, Perdurants are further specialized into EventivePerdurant and StativePerdurant following the modeling approach in DOLCE.  The difference can be explained and illustrated as follows:

-A perdurant is considered an EventivePerdurant if it is cumulative: 'selling this car at time 1' and 'selling this car at time 2 implies two different sellings.

-A perdurant  is considered a StativePerdurant if it is not cumulative: 'owning this car at time 1' and 'owning this car at time 2' does result in one owning a car and not two. 

Note that expressions in Natural Language that relate to Perdurants show different complementation and aspectual structures that indicate whether some expression is to be understood as e.g. an EventivePerdurant or a StativePerdurant. For example: 'John is driving his car' would be considered a Process while 'John drove his car to Amsterdam' would indicate an EventivePerdurant. In onz-g, we deliberately abstract over these distinctions and realizations in Natural Language. As a rule of thumb, we define a class such as onz-g:Translocation as a subclass of EventivePerdurant since we consider translocations (e.g. drive, fly, walk)  to be intrinsically cumulative.'	'As a more straightforward explanation: Perdurants are things that happen such as 'stitching a wound' and  'hiring a registered nurse'. If the thing that is happening has always and intrinsically a result or leads to some change in the world, it is likely to be an EventivePerdurant. If there is no clear result or change in the world  other than not happening at all, it is likely to be a StativePerdurant.

For example:

-What will always be the case if some [Perdurant] happened?

Buying. Result: always implies a change of ownership. Thus: EventivePerdurant.
Kill. Result: always implies that someone died. Thus: EventivePerdurant.
Increase: Result: always implies that there is more of something than before. Thus: EventivePerdurant.

Sleep. No clear result other than not sleeping, no clear change in the world. Thus: StativePerdurant.
Meet. No clear result other than not meeting, no clear change in the world. Thus: StativePerdurant.
Cry. No clear result other than not crying, no clear change in the world. Thus: StativePerdurant.'","'Perdurant'	'Perdurant'","'http://purl.org/vocabularies/princeton/wn30/00029976'","'Editorial: Perdurants are entities that unfold in time and have only temporal parts.'","'http://purl.obolibrary.org/obo/BFO_0000003'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Process'	'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#perdurant'	'http://purl.org/nemo/gufo#Event'",
http://purl.org/ozo/onz-g#PeriodOfAbsenceFromWork,http://purl.org/ozo/onz-g#ProperPeriod,,,,"'PeriodeVanAfwezigheidVanWerk'",,"'Editorial: PeriodOfAbsenceFromWork is the subclass of ProperPeriod that captures all proper time intervals associated with (partially) being absent from work and/or carrying out tasks while being in employment and/or having some form of labouring contract.'",,
http://purl.org/ozo/onz-g#PersonName,http://purl.org/ozo/onz-g#NameIdentifier,,,,"'PersoonsNaam'",,"'PersonName is a NameIdentifier that identifies some Human with a linguistic form.'",,
http://purl.org/ozo/onz-g#PersonalEducationPlan,http://purl.org/ozo/onz-g#EducationPlan,,,,"'PersoonlijkOpleidingsplan'",,"'Editorial: PersoonlijkOpleidingsplan is een Plan waarbij een Organisatie en een Medewerker beschrijven en overeenkomen wanneer en welke opleidingen en cursussen worden gevolgd met als doel het kennisniveau van de Medewerker op peil te houden of verder uit te breiden.'	'Editorial: PersonalEducationPlan is a EducationPlan where some Employer and Employee state what professional courses and training will be offered  to the Employees in order to maintain or improve his educational level, skills and/or and profiency.'",,
http://purl.org/ozo/onz-g#PharmaceuticalArtifact,http://purl.org/ozo/onz-g#Artifact,,,"'This class is exclusively for PharmaceuticalArtifacts, i.e. specific drugs that consist of one or more TherapeuticSubstances. For example: Ritalin is an instance of PharmaceuticalArtifact and contains methylfenidate as its TherapeuticSubstance.

Note that all Artifacts carry Unity (+U) while Substances do not (-U), hence substances can NOT be subclasses of this class.

As a more pragmatic motivation for this distinction: note that some Human may be allergic or have an intolerance for some PharmaceuticalArtifact, but not the TherapeuticSubstance.'","'FarmaceutischArtefact'",,"'Editorial: PharmaceuticalArtifact is an Artifact that is made and distributed with the intention to manage, cure, prevent or stabilize some PathologicProcess in a Human.'",,
http://purl.org/ozo/onz-g#Pharmacist,http://purl.org/ozo/onz-g#HealthcareProfessionRole,,,,"'Apotheker'",,"'Wikipedia: 'Pharmacist is the HealthcareProfessionRole of a Human who is an expert in the use of medicines and deals with the composition, effects, mechanism of action and proper and effective use of drugs.''","'http://purl.bioontology.org/ontology/SNOMEDCT/46255001'",
http://purl.org/ozo/onz-g#PhysicalEndurant,http://purl.org/ozo/onz-g#Endurant,,,"'PhysicalEndurant is comparable to ufo:Substantial; note that this class is not in Gufo.
Also see: http://dev.nemo.inf.ufes.br/seon/UFO.html#UFO_Substantial_detail

The motivation for this class is primarily the differences in Unity criteria which is -U for Substance (water, blood, toothpaste)  and +U for Physical Objects (faucet, vein, toothbrush). PhysicalObjects are usually made up by some Substance (in case of artifacts) or consist of some Substance.  Substances have no clear boundaries while PhysicalObjects usually do.

cf: 
'clay' (-U) and 'brick' (+U); 
'marble' (-U) and 'marble sculpture' (+U).'","'ConcreteEndurant'","'http://purl.obolibrary.org/obo/BFO_0000040'","'dolce: 'An endurant having a direct physical (at least spatial) quality.''","'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#physical-endurant'",
http://purl.org/ozo/onz-g#PhysicalObject,http://purl.org/ozo/onz-g#PhysicalEndurant,,,"'PhysicalObject is currently specialized in Collections (Objects that have members such as an organization or a forest) and CorpuscularObject (Objects that can have parts that have different properties from the whole, such as a human or a tree).

A third potential subclass is currently not modeled in this Ontology since it does not seem to play a role in the Care and Cure domain: SelfConnectedObject. SelfConnectedObject is an Object that carries Unity, has no members and its parts carry the same properties as the whole. Examples are e.g. Iceberg and Ocean. Note the difference with onz-g:Substance (e.g. Water) that carries no Unity.'","'ConcreetObject'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Object'","'Editorial: PhysicalObject is an Endurant that does not depend on other PhysicalObjects for its existence.'","'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#physical-object'	'http://purl.org/nemo/gufo#Object'	'http://purl.obolibrary.org/obo/BFO_0000030'	'http://purl.bioontology.org/ontology/SNOMEDCT/260787004'",
http://purl.org/ozo/onz-g#PhysicalQuality,http://purl.org/ozo/onz-g#Quality,,,"'Note that PhysicalQualities may also inhere in other PhysicalQualities. For instance, if John has a PressureUlcer (a BiologicalQuality that inheres in some Animal), then some additional quality such as 'DepthQuality' can be used to indicate how deep the ulcer is.'","'ConcreteEigenschap'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#PhysicalAttribute'","'Editorial: PhysicalQuality is a Quality that inheres in PhysicaEndurants and other PhysicalQualities.'","'http://www.loa-cnr.it/ontologies/DOLCE-Lite.owl#physical-quality'",
http://purl.org/ozo/onz-g#PhysicalRestraintDevice,http://purl.org/ozo/onz-g#Device,,,"'Deze klasse bestrijkt die fysieke objecten die primair ontwikkeld zijn om de bewegingsvrijheid van een Persoon te beperken. Voor Handelingen die als 'vrijheidsbeperkend' kunnen worden ingezet verwijzen we naar onz-g:FreedomRestrictionEvent ;voor Artefacten zoals een 'bedhek' die als secundaire functie de vrijheid van een Persoon kunnen beperken, verwijzen we naar onz-g:FreedomRestrictionRole.'","'MobiliteitsBeperkendMiddel'",,"'Editorial: PhysicalRestraintDevice is a Device that is intended to restrain some Person in order to prevent injury and/or a unsafe situations for the Person herself and/or other Persons.'	'Editorial: MobiliteitsBeperkendMiddel is een Hulpmiddel dat er primair voor bedoeld is om een Persoon te beperken in haar bewegingsvrijheid om letsel en/of gevaarlijke situaties voor de Persoon en/of Personen in de omgeving te voorkomen.'","'http://purl.bioontology.org/ontology/SNOMEDCT/57395004'",
